timestamp,open,high,low,close,vol,start
2019-03-07 14:52:47.415,13335,13355,13325,13355,75904,2019-03-07 14:51:25.876
2019-03-07 14:53:41.096,13355,13375,13345,13345,75319,2019-03-07 14:52:47.415
2019-03-07 14:55:07.031,13345,13355,13335,13340,76319,2019-03-07 14:53:41.096
2019-03-07 14:57:00.550,13340,13355,13315,13325,75596,2019-03-07 14:55:07.031
2019-03-07 14:58:39.885,13325,13335,13305,13315,75451,2019-03-07 14:57:00.550
2019-03-07 15:00:23.444,13315,13320,13295,13295,75857,2019-03-07 14:58:39.885
2019-03-07 15:01:21.655,13295,13315,13285,13315,76078,2019-03-07 15:00:23.444
2019-03-07 15:01:59.068,13315,13320,13280,13285,75284,2019-03-07 15:01:21.655
2019-03-07 15:03:17.539,13285,13295,13280,13295,76471,2019-03-07 15:01:59.068
2019-03-07 15:04:37.692,13295,13305,13280,13300,75399,2019-03-07 15:03:17.539
2019-03-07 15:06:35.140,13300,13310,13280,13310,75517,2019-03-07 15:04:37.692
2019-03-07 15:07:41.308,13310,13320,13300,13300,75441,2019-03-07 15:06:35.140
2019-03-07 15:08:27.119,13300,13320,13295,13310,78494,2019-03-07 15:07:41.308
2019-03-07 15:09:38.927,13310,13325,13300,13315,75308,2019-03-07 15:08:27.119
2019-03-07 15:10:28.252,13315,13350,13310,13350,81179,2019-03-07 15:09:38.927
2019-03-07 15:12:10.865,13350,13360,13340,13355,75775,2019-03-07 15:10:28.252
2019-03-07 15:12:55.116,13355,13355,13340,13345,77193,2019-03-07 15:12:10.865
2019-03-07 15:14:18.501,13345,13350,13315,13320,78620,2019-03-07 15:12:55.116
2019-03-07 15:15:09.532,13320,13320,13285,13290,76501,2019-03-07 15:14:18.501
2019-03-07 15:16:03.498,13290,13300,13270,13270,82161,2019-03-07 15:15:09.532
2019-03-07 15:17:11.515,13270,13280,13255,13260,80244,2019-03-07 15:16:03.498
2019-03-07 15:19:07.520,13260,13270,13255,13265,75673,2019-03-07 15:17:11.515
2019-03-08 09:00:13.258,13265,13265,13120,13120,143354,2019-03-07 15:19:07.520
2019-03-08 09:00:43.748,13120,13140,13090,13140,77873,2019-03-08 09:00:13.258
2019-03-08 09:01:36.982,13140,13180,13125,13150,76920,2019-03-08 09:00:43.748
2019-03-08 09:02:12.428,13150,13200,13145,13185,77167,2019-03-08 09:01:36.982
2019-03-08 09:02:51.551,13185,13225,13185,13205,76218,2019-03-08 09:02:12.428
2019-03-08 09:03:49.870,13205,13230,13165,13175,75879,2019-03-08 09:02:51.551
2019-03-08 09:05:00.352,13175,13205,13175,13175,76515,2019-03-08 09:03:49.870
2019-03-08 09:06:13.483,13175,13185,13150,13150,76215,2019-03-08 09:05:00.352
2019-03-08 09:08:10.462,13150,13180,13140,13140,77868,2019-03-08 09:06:13.483
2019-03-08 09:08:57.596,13140,13140,13100,13115,76403,2019-03-08 09:08:10.462
2019-03-08 09:09:31.779,13115,13120,13070,13070,76909,2019-03-08 09:08:57.596
2019-03-08 09:10:02.062,13070,13090,13040,13045,77050,2019-03-08 09:09:31.779
2019-03-08 09:11:01.802,13045,13060,13015,13015,76932,2019-03-08 09:10:02.062
2019-03-08 09:11:29.487,13015,13015,12975,12975,77635,2019-03-08 09:11:01.802
2019-03-08 09:12:09.651,12975,12990,12950,12970,85347,2019-03-08 09:11:29.487
2019-03-08 09:13:08.122,12970,12995,12965,12990,77288,2019-03-08 09:12:09.651
2019-03-08 09:13:36.753,12990,13035,12985,13035,82516,2019-03-08 09:13:08.122
2019-03-08 09:14:09.631,13035,13065,13035,13065,76656,2019-03-08 09:13:36.753
2019-03-08 09:14:54.709,13065,13090,13050,13060,78857,2019-03-08 09:14:09.631
2019-03-08 09:15:49.172,13060,13105,13040,13105,76684,2019-03-08 09:14:54.709
2019-03-08 09:16:56.805,13105,13135,13080,13135,77152,2019-03-08 09:15:49.172
2019-03-08 09:17:26.587,13135,13165,13135,13160,76708,2019-03-08 09:16:56.805
2019-03-08 09:18:24.379,13160,13175,13155,13160,79835,2019-03-08 09:17:26.587
2019-03-08 09:19:30.832,13160,13180,13140,13170,78484,2019-03-08 09:18:24.379
2019-03-08 09:20:51.853,13170,13175,13155,13160,76542,2019-03-08 09:19:30.832
2019-03-08 09:22:38.102,13160,13170,13125,13125,76379,2019-03-08 09:20:51.853
2019-03-08 09:23:48.408,13125,13135,13095,13130,84164,2019-03-08 09:22:38.102
2019-03-08 09:25:03.055,13130,13175,13130,13175,86751,2019-03-08 09:23:48.408
2019-03-08 09:25:38.362,13175,13190,13145,13190,83823,2019-03-08 09:25:03.055
2019-03-08 09:26:10.388,13190,13230,13190,13220,81112,2019-03-08 09:25:38.362
2019-03-08 09:27:19.497,13220,13225,13205,13225,79858,2019-03-08 09:26:10.388
2019-03-08 09:27:47.620,13225,13245,13220,13235,75588,2019-03-08 09:27:19.497
2019-03-08 09:28:16.820,13235,13240,13205,13205,77332,2019-03-08 09:27:47.620
2019-03-08 09:28:51.666,13205,13260,13200,13250,80632,2019-03-08 09:28:16.820
2019-03-08 09:29:04.737,13250,13280,13250,13275,78367,2019-03-08 09:28:51.666
2019-03-08 09:29:29.776,13275,13300,13255,13295,75527,2019-03-08 09:29:04.737
2019-03-08 09:30:01.935,13295,13320,13285,13315,75186,2019-03-08 09:29:29.776
2019-03-08 09:30:46.644,13315,13325,13285,13310,75342,2019-03-08 09:30:01.935
2019-03-08 09:32:04.527,13310,13325,13295,13315,77868,2019-03-08 09:30:46.644
2019-03-08 09:32:35.610,13315,13330,13300,13305,75327,2019-03-08 09:32:04.527
2019-03-08 09:33:51.201,13305,13315,13265,13275,75737,2019-03-08 09:32:35.610
2019-03-08 09:34:51.898,13275,13305,13265,13295,75262,2019-03-08 09:33:51.201
2019-03-08 09:37:00.398,13295,13310,13255,13255,75368,2019-03-08 09:34:51.898
2019-03-08 09:39:29.182,13255,13310,13255,13310,75383,2019-03-08 09:37:00.398
2019-03-08 09:39:51.651,13310,13350,13305,13345,75953,2019-03-08 09:39:29.182
2019-03-08 09:40:23.551,13345,13355,13335,13345,76771,2019-03-08 09:39:51.651
2019-03-08 09:41:13.154,13345,13380,13335,13375,76544,2019-03-08 09:40:23.551
2019-03-08 09:41:34.975,13375,13410,13365,13400,74707,2019-03-08 09:41:13.154
2019-03-08 09:41:49.814,13400,13430,13390,13400,74885,2019-03-08 09:41:34.975
2019-03-08 09:42:43.598,13400,13410,13375,13390,75114,2019-03-08 09:41:49.814
2019-03-08 09:43:40.000,13390,13420,13390,13400,76475,2019-03-08 09:42:43.598
2019-03-08 09:45:20.704,13400,13405,13355,13355,74769,2019-03-08 09:43:40.000
2019-03-08 09:46:30.144,13355,13370,13305,13335,75771,2019-03-08 09:45:20.704
2019-03-08 09:48:00.351,13335,13370,13310,13310,75205,2019-03-08 09:46:30.144
2019-03-08 09:49:32.033,13310,13320,13280,13300,76731,2019-03-08 09:48:00.351
2019-03-08 09:53:44.204,13300,13300,13260,13285,75267,2019-03-08 09:49:32.033
2019-03-08 09:55:07.162,13285,13285,13230,13235,76257,2019-03-08 09:53:44.204
2019-03-08 09:58:00.544,13235,13255,13210,13210,77790,2019-03-08 09:55:07.162
2019-03-08 09:58:51.123,13210,13210,13155,13165,79403,2019-03-08 09:58:00.544
2019-03-08 09:59:16.732,13165,13175,13125,13145,83549,2019-03-08 09:58:51.123
2019-03-08 09:59:54.584,13145,13160,13115,13120,78294,2019-03-08 09:59:16.732
2019-03-08 10:00:11.697,13120,13125,13080,13080,76399,2019-03-08 09:59:54.584
2019-03-08 10:01:15.918,13080,13130,13075,13120,76419,2019-03-08 10:00:11.697
2019-03-08 10:02:28.658,13120,13145,13120,13125,78175,2019-03-08 10:01:15.918
2019-03-08 10:04:51.649,13125,13160,13115,13120,80641,2019-03-08 10:02:28.658
2019-03-08 10:08:10.238,13120,13155,13090,13150,77142,2019-03-08 10:04:51.649
2019-03-08 10:10:09.107,13150,13205,13145,13190,76017,2019-03-08 10:08:10.238
2019-03-08 10:11:17.768,13190,13230,13180,13220,76940,2019-03-08 10:10:09.107
2019-03-08 10:12:53.212,13220,13235,13190,13230,76227,2019-03-08 10:11:17.768
2019-03-08 10:13:54.089,13230,13265,13230,13255,75677,2019-03-08 10:12:53.212
2019-03-08 10:15:11.712,13255,13285,13240,13280,76167,2019-03-08 10:13:54.089
2019-03-08 10:17:08.941,13280,13305,13240,13240,84442,2019-03-08 10:15:11.712
2019-03-08 10:19:47.411,13240,13255,13195,13230,76350,2019-03-08 10:17:08.941
2019-03-08 10:24:15.864,13230,13250,13205,13225,75593,2019-03-08 10:19:47.411
2019-03-08 10:26:22.070,13225,13225,13180,13180,76221,2019-03-08 10:24:15.864
2019-03-08 10:28:55.524,13180,13195,13125,13150,83790,2019-03-08 10:26:22.070
2019-03-08 10:30:51.372,13150,13160,13110,13110,76174,2019-03-08 10:28:55.524
2019-03-08 10:31:30.826,13110,13115,13080,13110,77661,2019-03-08 10:30:51.372
2019-03-08 10:34:07.854,13110,13160,13100,13135,76136,2019-03-08 10:31:30.826
2019-03-08 10:38:12.004,13135,13170,13135,13150,76061,2019-03-08 10:34:07.854
2019-03-08 10:41:00.412,13150,13195,13135,13195,79450,2019-03-08 10:38:12.004
2019-03-08 10:42:05.738,13195,13195,13170,13180,76482,2019-03-08 10:41:00.412
2019-03-08 10:44:12.583,13180,13205,13175,13185,75842,2019-03-08 10:42:05.738
2019-03-08 10:46:02.465,13185,13195,13140,13140,77792,2019-03-08 10:44:12.583
2019-03-08 10:49:09.294,13140,13165,13130,13145,77283,2019-03-08 10:46:02.465
2019-03-08 10:53:12.973,13145,13185,13140,13170,78394,2019-03-08 10:49:09.294
2019-03-08 10:57:50.305,13170,13195,13150,13195,75949,2019-03-08 10:53:12.973
2019-03-08 10:59:38.234,13195,13200,13185,13190,75883,2019-03-08 10:57:50.305
2019-03-08 11:01:55.990,13190,13195,13150,13150,77074,2019-03-08 10:59:38.234
2019-03-08 11:06:36.858,13150,13190,13150,13190,75985,2019-03-08 11:01:55.990
2019-03-08 11:09:47.969,13190,13200,13170,13195,75911,2019-03-08 11:06:36.858
2019-03-08 11:10:03.538,13195,13200,13195,13200,98145,2019-03-08 11:09:47.969
2019-03-08 11:12:18.047,13200,13210,13180,13200,75908,2019-03-08 11:10:03.538
2019-03-08 11:14:51.834,13200,13225,13195,13220,76762,2019-03-08 11:12:18.047
2019-03-08 11:16:39.209,13220,13250,13215,13235,76397,2019-03-08 11:14:51.834
2019-03-08 11:17:30.588,13235,13280,13230,13275,76551,2019-03-08 11:16:39.209
2019-03-08 11:19:13.364,13275,13285,13250,13270,83619,2019-03-08 11:17:30.588
2019-03-08 11:20:43.405,13270,13290,13265,13270,84112,2019-03-08 11:19:13.364
2019-03-08 11:21:53.010,13270,13270,13250,13265,75508,2019-03-08 11:20:43.405
2019-03-08 11:23:34.623,13265,13265,13225,13235,75919,2019-03-08 11:21:53.010
2019-03-08 11:26:18.198,13235,13265,13230,13255,81166,2019-03-08 11:23:34.623
2019-03-08 11:27:14.067,13255,13295,13255,13285,75983,2019-03-08 11:26:18.198
2019-03-08 11:28:34.979,13285,13290,13270,13280,79136,2019-03-08 11:27:14.067
2019-03-08 11:29:35.017,13280,13300,13275,13300,77916,2019-03-08 11:28:34.979
2019-03-08 11:30:13.063,13300,13305,13280,13290,79816,2019-03-08 11:29:35.017
2019-03-08 11:33:19.630,13290,13295,13270,13295,75503,2019-03-08 11:30:13.063
2019-03-08 11:35:26.676,13295,13305,13290,13305,88468,2019-03-08 11:33:19.630
2019-03-08 11:35:58.312,13305,13320,13295,13305,75277,2019-03-08 11:35:26.676
2019-03-08 11:36:56.284,13305,13320,13295,13320,75175,2019-03-08 11:35:58.312
2019-03-08 11:37:57.699,13320,13330,13310,13310,75678,2019-03-08 11:36:56.284
2019-03-08 11:39:12.808,13310,13325,13310,13320,86058,2019-03-08 11:37:57.699
2019-03-08 11:40:45.564,13320,13330,13315,13315,94277,2019-03-08 11:39:12.808
2019-03-08 11:43:05.708,13315,13325,13305,13305,79158,2019-03-08 11:40:45.564
2019-03-08 11:44:06.246,13305,13345,13305,13345,75915,2019-03-08 11:43:05.708
2019-03-08 11:45:03.793,13345,13370,13345,13370,74989,2019-03-08 11:44:06.246
2019-03-08 11:46:28.155,13370,13375,13345,13355,77551,2019-03-08 11:45:03.793
2019-03-08 11:50:14.943,13355,13360,13340,13355,75296,2019-03-08 11:46:28.155
2019-03-08 11:52:41.951,13355,13360,13320,13320,75200,2019-03-08 11:50:14.943
2019-03-08 11:57:10.280,13320,13335,13295,13325,77806,2019-03-08 11:52:41.951
2019-03-08 12:00:56.636,13325,13325,13300,13315,75800,2019-03-08 11:57:10.280
2019-03-08 12:04:02.291,13315,13330,13300,13330,81614,2019-03-08 12:00:56.636
2019-03-08 12:08:27.802,13330,13335,13305,13315,75197,2019-03-08 12:04:02.291
2019-03-08 12:09:28.851,13315,13320,13265,13265,78434,2019-03-08 12:08:27.802
2019-03-08 12:09:45.470,13265,13275,13250,13265,78295,2019-03-08 12:09:28.851
2019-03-08 12:11:35.348,13265,13285,13240,13280,75830,2019-03-08 12:09:45.470
2019-03-08 12:16:59.247,13280,13320,13270,13310,79637,2019-03-08 12:11:35.348
2019-03-08 12:19:31.343,13310,13315,13270,13315,75698,2019-03-08 12:16:59.247
2019-03-08 12:21:31.760,13315,13320,13300,13310,75506,2019-03-08 12:19:31.343
2019-03-08 12:25:38.489,13310,13310,13280,13295,75214,2019-03-08 12:21:31.760
2019-03-08 12:30:20.312,13295,13310,13285,13290,75386,2019-03-08 12:25:38.489
2019-03-08 12:36:22.710,13290,13290,13260,13275,79016,2019-03-08 12:30:20.312
2019-03-08 12:42:39.032,13275,13285,13260,13285,75733,2019-03-08 12:36:22.710
2019-03-08 12:48:04.994,13285,13290,13270,13280,75819,2019-03-08 12:42:39.032
2019-03-08 12:54:00.387,13280,13300,13270,13300,75449,2019-03-08 12:48:04.994
2019-03-08 12:59:08.825,13300,13320,13290,13295,75525,2019-03-08 12:54:00.387
2019-03-08 13:04:04.105,13295,13320,13290,13310,76326,2019-03-08 12:59:08.825
2019-03-08 13:11:44.942,13310,13320,13275,13280,75625,2019-03-08 13:04:04.105
2019-03-08 13:17:09.409,13280,13295,13270,13270,77417,2019-03-08 13:11:44.942
2019-03-08 13:20:00.629,13270,13270,13235,13235,75626,2019-03-08 13:17:09.409
2019-03-08 13:24:02.882,13235,13245,13220,13245,86593,2019-03-08 13:20:00.629
2019-03-08 13:27:20.189,13245,13250,13200,13200,84703,2019-03-08 13:24:02.882
2019-03-08 13:29:14.809,13200,13220,13190,13200,76314,2019-03-08 13:27:20.189
2019-03-08 13:33:54.519,13200,13245,13185,13240,75892,2019-03-08 13:29:14.809
2019-03-08 13:36:39.255,13240,13250,13225,13235,75641,2019-03-08 13:33:54.519
2019-03-08 13:41:25.655,13235,13260,13230,13245,75815,2019-03-08 13:36:39.255
2019-03-08 13:44:24.503,13245,13290,13245,13285,94113,2019-03-08 13:41:25.655
2019-03-08 13:49:00.482,13285,13285,13270,13280,76035,2019-03-08 13:44:24.503
2019-03-08 13:55:55.808,13280,13290,13265,13270,77175,2019-03-08 13:49:00.482
2019-03-08 13:59:47.943,13270,13310,13265,13305,77174,2019-03-08 13:55:55.808
2019-03-08 14:00:59.107,13305,13330,13300,13330,87953,2019-03-08 13:59:47.943
2019-03-08 14:01:14.962,13330,13335,13325,13335,82862,2019-03-08 14:00:59.107
2019-03-08 14:01:27.524,13335,13340,13330,13330,75940,2019-03-08 14:01:14.962
2019-03-08 14:03:42.128,13330,13335,13305,13330,76630,2019-03-08 14:01:27.524
2019-03-08 14:05:53.482,13330,13330,13310,13330,76456,2019-03-08 14:03:42.128
2019-03-08 14:07:34.785,13330,13335,13315,13335,75902,2019-03-08 14:05:53.482
2019-03-08 14:08:46.941,13335,13340,13320,13325,79702,2019-03-08 14:07:34.785
2019-03-08 14:12:53.550,13325,13335,13315,13315,75692,2019-03-08 14:08:46.941
2019-03-08 14:13:32.990,13315,13335,13310,13335,77103,2019-03-08 14:12:53.550
2019-03-08 14:14:21.508,13335,13340,13330,13340,76743,2019-03-08 14:13:32.990
2019-03-08 14:14:38.600,13340,13345,13340,13345,78883,2019-03-08 14:14:21.508
2019-03-08 14:16:08.575,13345,13345,13330,13335,81012,2019-03-08 14:14:38.600
2019-03-08 14:16:32.501,13335,13350,13335,13350,76795,2019-03-08 14:16:08.575
2019-03-08 14:17:07.077,13350,13365,13345,13360,87230,2019-03-08 14:16:32.501
2019-03-08 14:18:48.239,13360,13365,13350,13350,75167,2019-03-08 14:17:07.077
2019-03-08 14:19:56.367,13350,13370,13350,13365,75844,2019-03-08 14:18:48.239
2019-03-08 14:21:29.702,13365,13370,13335,13340,79574,2019-03-08 14:19:56.367
2019-03-08 14:23:19.068,13340,13340,13305,13325,75439,2019-03-08 14:21:29.702
2019-03-08 14:26:00.657,13325,13335,13300,13310,83573,2019-03-08 14:23:19.068
2019-03-08 14:28:29.692,13310,13330,13295,13300,75839,2019-03-08 14:26:00.657
2019-03-08 14:31:30.192,13300,13325,13295,13320,79886,2019-03-08 14:28:29.692
2019-03-08 14:33:58.290,13320,13350,13315,13330,80536,2019-03-08 14:31:30.192
2019-03-08 14:37:37.903,13330,13345,13315,13320,75821,2019-03-08 14:33:58.290
2019-03-08 14:41:30.252,13320,13345,13310,13345,75576,2019-03-08 14:37:37.903
2019-03-08 14:44:12.876,13345,13345,13295,13295,75302,2019-03-08 14:41:30.252
2019-03-08 14:47:39.156,13295,13325,13295,13315,75657,2019-03-08 14:44:12.876
2019-03-08 14:49:28.032,13315,13325,13310,13320,77427,2019-03-08 14:47:39.156
2019-03-08 14:53:14.673,13320,13335,13310,13330,76728,2019-03-08 14:49:28.032
2019-03-08 14:56:03.849,13330,13335,13315,13320,75096,2019-03-08 14:53:14.673
2019-03-08 14:58:45.360,13320,13335,13310,13330,75715,2019-03-08 14:56:03.849
2019-03-08 15:00:54.177,13330,13345,13325,13345,80078,2019-03-08 14:58:45.360
2019-03-08 15:02:37.780,13345,13360,13345,13345,75628,2019-03-08 15:00:54.177
2019-03-08 15:03:35.832,13345,13350,13315,13325,75910,2019-03-08 15:02:37.780
2019-03-08 15:06:06.103,13325,13345,13320,13345,75842,2019-03-08 15:03:35.832
2019-03-08 15:10:01.109,13345,13345,13320,13335,75577,2019-03-08 15:06:06.103
2019-03-08 15:12:14.204,13335,13345,13325,13330,89437,2019-03-08 15:10:01.109
2019-03-08 15:14:13.752,13330,13335,13310,13335,76560,2019-03-08 15:12:14.204
2019-03-08 15:15:02.279,13335,13345,13315,13315,78970,2019-03-08 15:14:13.752
2019-03-08 15:16:08.309,13315,13345,13310,13340,77910,2019-03-08 15:15:02.279
2019-03-08 15:16:44.614,13340,13340,13330,13340,81215,2019-03-08 15:16:08.309
2019-03-08 15:19:01.299,13340,13345,13315,13315,85208,2019-03-08 15:16:44.614
2019-03-11 09:00:12.811,13315,13315,13280,13280,113764,2019-03-08 15:19:01.299
2019-03-11 09:00:25.567,13280,13325,13280,13325,75715,2019-03-11 09:00:12.811
2019-03-11 09:01:03.090,13325,13360,13315,13345,74992,2019-03-11 09:00:25.567
2019-03-11 09:01:48.088,13345,13380,13340,13375,74834,2019-03-11 09:01:03.090
2019-03-11 09:02:36.886,13375,13420,13370,13395,77061,2019-03-11 09:01:48.088
2019-03-11 09:03:09.254,13395,13435,13395,13435,74704,2019-03-11 09:02:36.886
2019-03-11 09:03:54.049,13435,13435,13400,13400,86485,2019-03-11 09:03:09.254
2019-03-11 09:04:58.832,13400,13425,13385,13415,75100,2019-03-11 09:03:54.049
2019-03-11 09:05:57.557,13415,13425,13395,13400,75379,2019-03-11 09:04:58.832
2019-03-11 09:07:18.784,13400,13405,13370,13380,77268,2019-03-11 09:05:57.557
2019-03-11 09:08:44.574,13380,13395,13360,13395,75004,2019-03-11 09:07:18.784
2019-03-11 09:10:02.720,13395,13420,13385,13405,83833,2019-03-11 09:08:44.574
2019-03-11 09:11:13.128,13405,13415,13370,13370,81613,2019-03-11 09:10:02.720
2019-03-11 09:12:47.269,13370,13380,13275,13275,75059,2019-03-11 09:11:13.128
2019-03-11 09:13:54.134,13275,13280,13245,13245,76545,2019-03-11 09:12:47.269
2019-03-11 09:15:15.264,13245,13275,13225,13230,80972,2019-03-11 09:13:54.134
2019-03-11 09:17:04.465,13230,13260,13210,13215,76824,2019-03-11 09:15:15.264
2019-03-11 09:18:50.025,13215,13245,13210,13210,78942,2019-03-11 09:17:04.465
2019-03-11 09:19:32.717,13210,13230,13200,13200,84551,2019-03-11 09:18:50.025
2019-03-11 09:21:37.130,13200,13210,13150,13165,76465,2019-03-11 09:19:32.717
2019-03-11 09:23:06.128,13165,13170,13115,13125,92834,2019-03-11 09:21:37.130
2019-03-11 09:24:35.953,13125,13160,13105,13140,76517,2019-03-11 09:23:06.128
2019-03-11 09:26:39.288,13140,13155,13110,13145,76202,2019-03-11 09:24:35.953
2019-03-11 09:27:48.234,13145,13185,13140,13180,79890,2019-03-11 09:26:39.288
2019-03-11 09:29:47.185,13180,13180,13160,13175,75944,2019-03-11 09:27:48.234
2019-03-11 09:31:42.126,13175,13190,13150,13150,76448,2019-03-11 09:29:47.185
2019-03-11 09:34:09.420,13150,13170,13105,13105,77290,2019-03-11 09:31:42.126
2019-03-11 09:35:14.061,13105,13135,13070,13125,78684,2019-03-11 09:34:09.420
2019-03-11 09:36:41.562,13125,13140,13110,13135,76453,2019-03-11 09:35:14.061
2019-03-11 09:37:55.574,13135,13145,13085,13085,78276,2019-03-11 09:36:41.562
2019-03-11 09:39:18.559,13085,13100,13025,13050,76691,2019-03-11 09:37:55.574
2019-03-11 09:39:50.778,13050,13050,12995,13025,76887,2019-03-11 09:39:18.559
2019-03-11 09:41:03.998,13025,13060,13015,13035,76907,2019-03-11 09:39:50.778
2019-03-11 09:42:17.092,13035,13045,13000,13010,77237,2019-03-11 09:41:03.998
2019-03-11 09:44:32.118,13010,13035,12985,13010,77017,2019-03-11 09:42:17.092
2019-03-11 09:46:13.574,13010,13030,12995,13010,78369,2019-03-11 09:44:32.118
2019-03-11 09:47:31.510,13010,13055,13005,13050,84800,2019-03-11 09:46:13.574
2019-03-11 09:48:27.854,13050,13080,13040,13080,77937,2019-03-11 09:47:31.510
2019-03-11 09:49:17.836,13080,13090,13050,13050,76575,2019-03-11 09:48:27.854
2019-03-11 09:51:11.354,13050,13080,13045,13070,78245,2019-03-11 09:49:17.836
2019-03-11 09:52:55.026,13070,13105,13055,13090,79810,2019-03-11 09:51:11.354
2019-03-11 09:55:29.955,13090,13100,13065,13080,77040,2019-03-11 09:52:55.026
2019-03-11 09:59:22.633,13080,13090,13030,13070,76622,2019-03-11 09:55:29.955
2019-03-11 10:02:22.422,13070,13085,13030,13085,77391,2019-03-11 09:59:22.633
2019-03-11 10:04:57.080,13085,13100,13075,13090,76660,2019-03-11 10:02:22.422
2019-03-11 10:06:58.921,13090,13105,13085,13100,77802,2019-03-11 10:04:57.080
2019-03-11 10:08:13.065,13100,13140,13100,13140,76299,2019-03-11 10:06:58.921
2019-03-11 10:10:45.603,13140,13140,13120,13125,76170,2019-03-11 10:08:13.065
2019-03-11 10:14:21.920,13125,13145,13105,13140,77882,2019-03-11 10:10:45.603
2019-03-11 10:17:41.815,13140,13155,13130,13155,77721,2019-03-11 10:14:21.920
2019-03-11 10:19:30.939,13155,13180,13135,13180,76095,2019-03-11 10:17:41.815
2019-03-11 10:20:54.608,13180,13195,13175,13180,77147,2019-03-11 10:19:30.939
2019-03-11 10:22:12.675,13180,13200,13180,13200,76314,2019-03-11 10:20:54.608
2019-03-11 10:23:37.989,13200,13210,13175,13185,76245,2019-03-11 10:22:12.675
2019-03-11 10:26:16.865,13185,13195,13165,13175,76276,2019-03-11 10:23:37.989
2019-03-11 10:29:06.811,13175,13175,13145,13155,76516,2019-03-11 10:26:16.865
2019-03-11 10:31:51.864,13155,13165,13145,13150,76708,2019-03-11 10:29:06.811
2019-03-11 10:34:27.530,13150,13160,13125,13135,76925,2019-03-11 10:31:51.864
2019-03-11 10:36:05.797,13135,13135,13080,13080,78916,2019-03-11 10:34:27.530
2019-03-11 10:38:01.295,13080,13090,13065,13085,78076,2019-03-11 10:36:05.797
2019-03-11 10:42:01.311,13085,13100,13055,13080,77337,2019-03-11 10:38:01.295
2019-03-11 10:44:29.747,13080,13115,13065,13110,77087,2019-03-11 10:42:01.311
2019-03-11 10:47:56.939,13110,13140,13090,13130,79271,2019-03-11 10:44:29.747
2019-03-11 10:49:46.685,13130,13195,13130,13195,80331,2019-03-11 10:47:56.939
2019-03-11 10:52:19.266,13195,13200,13175,13185,76409,2019-03-11 10:49:46.685
2019-03-11 10:54:40.177,13185,13195,13175,13180,78428,2019-03-11 10:52:19.266
2019-03-11 10:57:02.422,13180,13195,13170,13175,76080,2019-03-11 10:54:40.177
2019-03-11 11:01:54.562,13175,13180,13145,13170,76313,2019-03-11 10:57:02.422
2019-03-11 11:07:15.984,13170,13175,13120,13130,76354,2019-03-11 11:01:54.562
2019-03-11 11:11:36.869,13130,13155,13105,13135,76263,2019-03-11 11:07:15.984
2019-03-11 11:18:08.198,13135,13155,13105,13115,76552,2019-03-11 11:11:36.869
2019-03-11 11:22:17.697,13115,13135,13105,13120,80485,2019-03-11 11:18:08.198
2019-03-11 11:29:01.751,13120,13155,13120,13150,78378,2019-03-11 11:22:17.697
2019-03-11 11:35:08.036,13150,13160,13125,13155,76809,2019-03-11 11:29:01.751
2019-03-11 11:40:51.919,13155,13165,13140,13140,76259,2019-03-11 11:35:08.036
2019-03-11 11:47:04.242,13140,13175,13135,13165,76054,2019-03-11 11:40:51.919
2019-03-11 11:53:37.354,13165,13180,13155,13175,76445,2019-03-11 11:47:04.242
2019-03-11 11:57:50.205,13175,13175,13150,13155,76936,2019-03-11 11:53:37.354
2019-03-11 12:03:41.641,13155,13185,13155,13175,76109,2019-03-11 11:57:50.205
2019-03-11 12:06:01.853,13175,13200,13175,13200,79134,2019-03-11 12:03:41.641
2019-03-11 12:07:11.415,13200,13210,13195,13210,76125,2019-03-11 12:06:01.853
2019-03-11 12:07:31.777,13210,13220,13210,13220,76366,2019-03-11 12:07:11.415
2019-03-11 12:08:17.758,13220,13240,13215,13240,92948,2019-03-11 12:07:31.777
2019-03-11 12:10:13.917,13240,13250,13230,13245,76492,2019-03-11 12:08:17.758
2019-03-11 12:11:57.954,13245,13260,13235,13235,75516,2019-03-11 12:10:13.917
2019-03-11 12:15:13.842,13235,13260,13230,13245,75575,2019-03-11 12:11:57.954
2019-03-11 12:17:15.354,13245,13280,13245,13280,76008,2019-03-11 12:15:13.842
2019-03-11 12:18:31.276,13280,13280,13270,13270,80069,2019-03-11 12:17:15.354
2019-03-11 12:22:23.842,13270,13270,13250,13255,75482,2019-03-11 12:18:31.276
2019-03-11 12:27:07.729,13255,13260,13225,13240,75641,2019-03-11 12:22:23.842
2019-03-11 12:32:00.408,13240,13275,13240,13275,86210,2019-03-11 12:27:07.729
2019-03-11 12:35:18.800,13275,13285,13265,13275,75937,2019-03-11 12:32:00.408
2019-03-11 12:39:06.631,13275,13280,13255,13280,75669,2019-03-11 12:35:18.800
2019-03-11 12:39:55.770,13280,13290,13280,13290,77547,2019-03-11 12:39:06.631
2019-03-11 12:43:09.288,13290,13295,13265,13265,75546,2019-03-11 12:39:55.770
2019-03-11 12:46:01.376,13265,13275,13245,13250,76724,2019-03-11 12:43:09.288
2019-03-11 12:48:06.850,13250,13250,13235,13240,75899,2019-03-11 12:46:01.376
2019-03-11 12:50:14.457,13240,13265,13235,13260,78095,2019-03-11 12:48:06.850
